year,chart_date,rank,title,artist,raw_genre,legacy_simplified_genre,vader_fulltext_score,textblob_fulltext_score,vader_fulltext_label,textblob_fulltext_label,model_agreement,simplified_genre,genre_review_status,genre_review_note,contains_read_more,contains_embed,contains_contributors,contains_genius_metadata,raw_character_count,clean_character_count,clean_word_count,clean_line_count,usable_lyrics,word_count,line_count,unique_word_ratio,repeated_line_share,lyrics_available,rank_weight
2005,2005-08-27,21,Just The Girl,The Click Five,Pop,Pop,-0.9218,0.054,negative,positive,False,Pop,rule_based,,False,False,False,False,1704,1704,345,64,True,345,64,0.30434782608695654,0.421875,True,80
2005,2005-08-27,22,Holiday,Green Day,"punk, pop punk",Pop,-0.982,-0.0756172839506172,negative,negative,True,Alternative,rule_based,,False,False,False,False,1330,1329,257,38,True,257,38,0.4708171206225681,0.1842105263157895,True,79
2005,2005-08-27,23,Scars,Papa Roach,"nu metal, rap metal, alternative metal, rap rock, rock",Hip-Hop,-0.7124,-0.0421296296296296,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,1728,1728,369,52,True,369,52,0.25203252032520324,0.34615384615384615,True,78
2005,2005-08-27,24,Grind With Me,Pretty Ricky,r&b,R&B,0.9989,-0.0532519332519332,positive,negative,False,R&B/Soul,rule_based,,False,False,False,False,3550,3550,703,90,True,703,90,0.27453769559032715,0.3111111111111111,True,77
2005,2005-08-27,25,Best Of You,Foo Fighters,"rock, post-grunge, alternative rock, grunge, modern rock",Rock,0.9997,0.7182570459843188,positive,positive,True,Alternative,rule_based,,False,False,False,False,1654,1654,328,60,True,328,60,0.28353658536585363,0.4666666666666667,True,76
2005,2005-08-27,26,Play,David Banner,"southern hip hop, crunk",Hip-Hop,0.9812,-0.008586860670194,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,3066,3066,637,100,True,634,100,0.2634069400630915,0.51,True,75
2005,2005-08-27,27,Back Then,Mike Jones,"southern hip hop, crunk",Hip-Hop,-0.9543,0.0788163163163163,negative,positive,False,Hip-Hop,rule_based,,True,False,False,False,4832,4777,1037,81,True,1034,81,0.17311411992263057,0.5308641975308642,True,74
2005,2005-08-27,28,Since U Been Gone,Kelly Clarkson,christmas,Holiday,0.9971,0.16875,positive,positive,True,Pop,manual_override,Artist-level Christmas tag does not describe this song.,True,False,False,False,1441,1324,280,47,True,280,47,0.29642857142857143,0.4042553191489362,True,73
2005,2005-08-27,29,Mississippi Girl,Faith Hill,country,Country,0.9934,-0.0381578947368421,positive,neutral,False,Country,rule_based,,False,False,False,False,1440,1439,265,40,True,265,40,0.3622641509433962,0.32499999999999996,True,72
2005,2005-08-27,30,Gold Digger,Kanye West Featuring Jamie Foxx,rap,Hip-Hop,0.8997,-0.0104828042328042,positive,neutral,False,Hip-Hop,rule_based,,True,False,False,False,3800,3787,761,79,True,761,79,0.2996057818659658,0.2911392405063291,True,71
2005,2005-08-27,31,Don't Lie,The Black Eyed Peas,Pop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,70
2005,2005-08-27,32,As Good As I Once Was,Toby Keith,country,Country,-0.7645,0.1761385109599395,negative,positive,False,Country,rule_based,,False,False,False,False,1624,1624,359,48,True,359,48,0.4818941504178273,0.1875,True,69
2005,2005-08-27,33,Speed Of Sound,Coldplay,Alternative,Alternative,-0.0644,0.1923809523809523,negative,positive,False,Alternative,rule_based,,True,False,False,False,1700,1577,315,47,True,315,47,0.3619047619047619,0.19148936170212771,True,68
2005,2005-08-27,34,Just A Lil Bit,50 Cent,east coast hip hop,Hip-Hop,0.8574,0.0144619666048237,positive,neutral,False,Hip-Hop,rule_based,,True,False,False,False,3083,3047,675,75,True,674,75,0.2922848664688427,0.31999999999999995,True,67
2005,2005-08-27,35,Make Her Feel Good,Teairra Mari,R&B/Soul,R&B,0.937,0.2285539215686274,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2920,2920,629,73,True,628,73,0.21815286624203822,0.1643835616438356,True,66
2005,2005-08-27,36,Switch,Will Smith,Hip-Hop/Rap,Hip-Hop,0.9421,0.054494227994228,positive,positive,True,Hip-Hop,rule_based,,False,False,False,False,2729,2729,567,101,True,567,101,0.31393298059964725,0.49504950495049505,True,65
2005,2005-08-27,37,Mr. Brightside,The Killers,alternative rock,Rock,0.5343,-0.0852733686067019,positive,negative,False,Alternative,rule_based,,False,False,False,False,1415,1413,285,46,True,285,46,0.3298245614035088,0.4347826086956522,True,64
2005,2005-08-27,38,Lonely No More,Rob Thomas,Pop,Pop,0.9982,0.0190104166666666,positive,neutral,False,Pop,rule_based,,False,False,False,False,1988,1988,417,65,True,417,65,0.24700239808153476,0.49230769230769234,True,63
2005,2005-08-27,39,Something More,Sugarland,country,Country,0.9903,0.1661011904761904,positive,positive,True,Country,rule_based,,False,False,False,False,1625,1625,318,48,True,316,48,0.3860759493670886,0.3125,True,62
2005,2005-08-27,40,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,"crunk, southern hip hop",Hip-Hop,-0.9989,0.1051665110488639,negative,positive,False,Hip-Hop,rule_based,,False,False,False,False,3881,3879,804,92,True,803,92,0.30884184308841844,0.26086956521739135,True,61
2005,2005-08-27,41,Oh,Ciara Featuring Ludacris,R&B/Soul,R&B,0.25,-0.0098905723905724,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,2777,2777,523,67,True,523,67,0.39579349904397704,0.14925373134328357,True,60
2005,2005-08-27,42,La Tortura,Shakira Feat. Alejandro Sanz,latin pop,Pop,-0.91,0.25,negative,positive,False,Latin,rule_based,,True,False,False,False,1861,1844,391,56,True,362,56,0.3453038674033149,0.2678571428571429,True,59
2005,2005-08-27,43,Collide,Howie Day,Rock,Rock,-0.3453,0.1066666666666666,negative,positive,False,Rock,rule_based,,False,False,False,False,1300,1300,277,43,True,277,43,0.2743682310469314,0.4418604651162791,True,58
2005,2005-08-27,44,Outta Control (Remix),50 Cent Feat. Mobb Deep,east coast hip hop,Hip-Hop,0.9481,0.0226942898371469,positive,neutral,False,Hip-Hop,rule_based,,True,False,False,False,3441,3413,705,76,True,703,76,0.3968705547652916,0.23684210526315785,True,57
2005,2005-08-27,45,Let Me Go,3 Doors Down,post-grunge,Rock,0.9982,0.3324404761904762,positive,positive,True,Alternative,rule_based,,False,False,False,False,1394,1394,311,44,True,311,44,0.27009646302250806,0.36363636363636365,True,56
2005,2005-08-27,46,Must Be Nice,Lyfe Jennings,r&b,R&B,0.9937,0.3417748917748917,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2571,2571,481,59,True,481,59,0.3201663201663202,0.288135593220339,True,55
2005,2005-08-27,47,How To Deal,Frankie J,R&B/Soul,R&B,0.9739,0.0757575757575757,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2466,2466,526,68,True,526,68,0.20912547528517111,0.4117647058823529,True,54
2005,2005-08-27,48,Free Yourself,Fantasia,r&b,R&B,0.9716,0.2037037037037038,positive,positive,True,R&B/Soul,rule_based,,True,False,False,False,3123,3040,635,96,True,635,96,0.16535433070866143,0.5625,True,53
2005,2005-08-27,49,Wake Me Up When September Ends,Green Day,"punk, pop punk",Pop,0.8375,0.2583333333333333,positive,positive,True,Alternative,rule_based,,True,False,False,False,1037,940,181,34,True,181,34,0.30386740331491713,0.5882352941176471,True,52
2005,2005-08-27,50,Summer Nights,Lil Rob,"mexican hip hop, latin hip hop, g-funk",Hip-Hop,0.996,0.2344494047619047,positive,positive,True,Latin,rule_based,,False,False,False,False,3831,3831,743,89,True,738,89,0.35501355013550134,0.2808988764044944,True,51
2005,2005-08-27,51,These Boots Are Made For Walkin',Jessica Simpson,Pop,Pop,0.9875,0.2218880534670008,positive,positive,True,Pop,rule_based,,False,False,False,False,2164,2164,423,61,True,423,61,0.3829787234042553,0.2295081967213115,True,50
2005,2005-08-27,52,A Real Fine Place To Start,Sara Evans,"country, christian country",Christian,0.9663,0.2809682539682539,positive,positive,True,Christian,rule_based,,False,False,False,False,1100,1098,198,35,True,198,35,0.5303030303030303,0.08571428571428574,True,49
2005,2005-08-27,53,Breathe (2 AM),Anna Nalick,Pop,Pop,0.793,0.0628851540616246,positive,positive,True,Pop,rule_based,,False,False,False,False,1822,1822,355,50,True,353,50,0.4702549575070821,0.33999999999999997,True,48
2005,2005-08-27,54,Give Me That,Webbie Featuring Bun B,"southern hip hop, crunk",Hip-Hop,0.8684,-0.0423880022094307,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,3147,3147,663,82,True,663,82,0.38461538461538464,0.13414634146341464,True,47
2005,2005-08-27,55,Right Here,Staind,Hard Rock,Rock,-0.2741,0.2617647058823529,negative,positive,False,Rock,rule_based,,False,False,False,False,1378,1378,280,43,True,280,43,0.3,0.37209302325581395,True,46
2005,2005-08-27,56,This Is How A Heart Breaks,Rob Thomas,Pop,Pop,0.9852,-0.0144480519480519,positive,neutral,False,Pop,rule_based,,False,False,False,False,2253,2252,497,85,True,497,85,0.23943661971830985,0.5058823529411764,True,45
2005,2005-08-27,57,Seasons Of Love,Cast Of Rent,musicals,Other,0.9987,0.4782608695652174,positive,positive,True,Other,rule_based,,False,False,False,False,956,956,185,34,True,171,34,0.39766081871345027,0.32352941176470584,True,44
2005,2005-08-27,58,Your Body,Pretty Ricky,r&b,R&B,0.999,0.0499529456051195,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,3688,3688,764,86,True,760,86,0.3013157894736842,0.34883720930232553,True,43
2005,2005-08-27,59,My Humps,The Black Eyed Peas,Pop,,,,,not_scored,False,Pop,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,42
2005,2005-08-27,60,Fast Cars And Freedom,Rascal Flatts,country,Country,0.9963,0.0659183673469387,positive,positive,True,Country,rule_based,,False,False,False,False,1522,1521,310,39,True,310,39,0.33548387096774196,0.3846153846153846,True,41
2005,2005-08-27,61,Chariot,Gavin DeGraw,Pop,Pop,0.9915,0.2074074074074074,positive,positive,True,Pop,rule_based,,True,False,False,False,1396,1297,236,48,True,236,48,0.4576271186440678,0.35416666666666663,True,40
2005,2005-08-27,62,Do You Want Fries With That,Tim McGraw,country,Country,0.9918,0.0598708983324367,positive,positive,True,Country,rule_based,,False,False,False,False,1436,1436,301,47,True,301,47,0.4219269102990033,0.23404255319148937,True,39
2005,2005-08-27,63,Inside Your Heaven,Carrie Underwood,country,Country,0.9722,0.1481962481962482,positive,positive,True,Country,rule_based,,False,False,False,False,1399,1399,282,42,True,282,42,0.3120567375886525,0.40476190476190477,True,38
2005,2005-08-27,64,Gotta Getcha,Jermaine Dupri,southern hip hop,Hip-Hop,0.9665,0.0337851037851037,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2173,2173,428,57,True,428,57,0.3878504672897196,0.29824561403508776,True,37
2005,2005-08-27,65,Incomplete,Backstreet Boys,Pop,Pop,0.6313,-0.0569940476190476,positive,negative,False,Pop,rule_based,,True,False,False,False,1101,982,210,30,True,210,30,0.3761904761904762,0.33333333333333337,True,36
2005,2005-08-27,66,Alcohol,Brad Paisley,country,Country,0.9749,0.1548347107438016,positive,positive,True,Country,rule_based,,False,False,False,False,1641,1641,323,62,True,323,62,0.3622291021671827,0.4354838709677419,True,35
2005,2005-08-27,67,And Then What,Young Jeezy Featuring Mannie Fresh,Hip-Hop/Rap,Hip-Hop,0.975,0.1848835578002244,positive,positive,True,Hip-Hop,rule_based,,True,False,False,False,3415,3300,666,66,True,658,66,0.33586626139817627,0.28787878787878785,True,34
2005,2005-08-27,68,Tell Me,Bobby Valentino,r&b,R&B,-0.9185,0.1545918367346939,negative,positive,False,R&B/Soul,rule_based,,True,False,False,False,2389,2249,465,71,True,465,71,0.3204301075268817,0.43661971830985913,True,33
2005,2005-08-27,69,So Seductive,Tony Yayo Featuring 50 Cent,"hip hop, east coast hip hop",Hip-Hop,0.9278,0.0388176186956674,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,3246,3246,681,82,True,676,82,0.3742603550295858,0.24390243902439024,True,32
2005,2005-08-27,70,Play Something Country,Brooks & Dunn,"country, acoustic country",Country,0.9911,-0.0297839506172839,positive,neutral,False,Country,rule_based,,False,False,False,False,1421,1421,266,35,True,266,35,0.40977443609022557,0.37142857142857144,True,31
2005,2005-08-27,71,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley","reggae, ragga, roots reggae, dancehall",Dance,-0.5656,0.2256188586545729,negative,positive,False,Dance/Electronic,rule_based,,True,False,False,False,2353,2286,446,69,True,446,69,0.484304932735426,0.18840579710144922,True,30
2005,2005-08-27,72,Axel F,Crazy Frog,Dance,Dance,-0.9081,-0.4428571428571429,negative,negative,True,Dance/Electronic,rule_based,,True,False,False,False,1248,1198,257,51,True,257,51,0.1245136186770428,0.6666666666666667,True,29
2005,2005-08-27,73,Helena (So Long & Goodnight),My Chemical Romance,"emo, pop punk, emo pop",Pop,0.8884,0.0088235294117647,positive,neutral,False,Alternative,rule_based,,False,False,False,False,748,746,144,19,True,143,19,0.5454545454545454,0.10526315789473684,True,28
2005,2005-08-27,74,Help Somebody,Van Zant,"southern rock, album rock, arena rock, country rock",Rock,0.8593,0.1344235509860509,positive,positive,True,Rock,rule_based,,False,False,False,False,1724,1724,333,46,True,332,46,0.5120481927710844,0.17391304347826086,True,27
2005,2005-08-27,75,Untitled (How Can This Happen To Me?),Simple Plan,"pop punk, punk, emo",,,,,not_scored,False,Alternative,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,26
2005,2005-08-27,76,Don't Worry 'Bout A Thing,SHeDAISY,Country,Country,0.9908,0.2402350427350427,positive,positive,True,Country,rule_based,,False,False,False,False,2202,2202,396,66,True,396,66,0.3181818181818182,0.4242424242424242,True,25
2005,2005-08-27,77,Making Memories Of Us,Keith Urban,country,Country,0.9962,0.0462566844919786,positive,neutral,False,Country,rule_based,,False,False,False,False,1155,1155,238,42,True,238,42,0.44537815126050423,0.26190476190476186,True,24
2005,2005-08-27,78,Charlie Last Name: Wilson,Charlie Wilson,sexy drill,Other,0.9986,0.3063869211596484,positive,positive,True,R&B/Soul,manual_override,Source returned an unrelated drill profile.,False,False,False,False,3269,3269,660,80,True,659,80,0.24279210925644917,0.09999999999999998,True,23
2005,2005-08-27,79,Belly Dancer (Bananza),Akon,Hip-Hop/Rap,Hip-Hop,0.9889,-0.1362251984126984,positive,negative,False,Hip-Hop,rule_based,,False,False,False,False,3306,3306,667,93,True,667,93,0.280359820089955,0.4946236559139785,True,22
2005,2005-08-27,80,Dirty Little Secret,The All-American Rejects,"pop punk, emo, emo pop",Pop,-0.9961,-0.32454974271012,negative,negative,True,Alternative,rule_based,,False,False,False,False,1440,1440,272,38,True,272,38,0.3088235294117647,0.39473684210526316,True,21
2005,2005-08-27,81,B.Y.O.B.,System Of A Down,"nu metal, metal, alternative metal, rap metal, rock",Hip-Hop,-0.9889,-0.090530303030303,negative,negative,True,Hip-Hop,rule_based,,True,False,False,False,2220,2141,393,46,True,393,46,0.23918575063613232,0.4565217391304348,True,20
2005,2005-08-27,82,Redneck Yacht Club,Craig Morgan,"country, acoustic country",Country,0.969,0.1084126984126984,positive,positive,True,Country,rule_based,,False,False,False,False,1839,1839,354,48,True,352,48,0.375,0.41666666666666663,True,19
2005,2005-08-27,83,Dem Boyz,Boyz N Da Hood,"southern hip hop, crunk",Hip-Hop,-0.9847,-0.045026455026455,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,3760,3760,746,89,True,740,89,0.35135135135135137,0.2471910112359551,True,18
2005,2005-08-27,84,Something To Be Proud Of,Montgomery Gentry,"country, acoustic country",Country,0.9941,0.2654647405734363,positive,positive,True,Country,rule_based,,False,False,False,False,2281,2281,465,57,True,465,57,0.46236559139784944,0.26315789473684215,True,17
2005,2005-08-27,85,Somebody's Hero,Jamie O'Neal,Country,Country,0.9975,0.0980935127674258,positive,positive,True,Country,rule_based,,False,False,False,False,1536,1536,299,48,True,299,48,0.5250836120401338,0.14583333333333337,True,16
2005,2005-08-27,86,Diamonds From Sierra Leone,Kanye West,rap,Hip-Hop,0.9287,0.1118763695152584,positive,positive,True,Hip-Hop,rule_based,,True,False,False,False,3809,3689,694,80,True,694,80,0.4423631123919308,0.17500000000000004,True,15
2005,2005-08-27,87,All Jacked Up,Gretchen Wilson,country,Country,-0.4063,0.1077380952380952,negative,positive,False,Country,rule_based,,False,False,False,False,1808,1512,311,57,True,309,57,0.42394822006472493,0.29824561403508776,True,14
2005,2005-08-27,88,Stay With Me (Brass Bed),Josh Gracin,"country, acoustic country",,,,,not_scored,False,Country,rule_based,,False,False,False,False,0,0,0,0,False,0,0,0.0,0.0,False,13
2005,2005-08-27,89,Naked,Marques Houston,r&b,R&B,0.9927,0.112389770723104,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,2059,2059,420,49,True,420,49,0.3738095238095238,0.12244897959183676,True,12
2005,2005-08-27,90,Nada Es Para Siempre,Luis Fonsi,latin,Latin,0.7351,0.0,positive,neutral,False,Latin,rule_based,,False,False,False,False,981,981,190,34,True,171,34,0.36257309941520466,0.3529411764705882,True,11
2005,2005-08-27,91,Dreams,The Game,"west coast hip hop, gangster rap",Hip-Hop,0.9985,0.1231884057971014,positive,positive,True,Hip-Hop,rule_based,,True,False,False,False,3974,3808,733,92,True,724,92,0.42679558011049723,0.25,True,10
2005,2005-08-27,92,Run It!,Chris Brown,r&b,R&B,0.9982,0.0552542621987066,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,3748,3748,780,91,True,780,91,0.26282051282051283,0.10989010989010994,True,9
2005,2005-08-27,93,Playa's Only,R. Kelly Featuring The Game,R&B/Soul,R&B,-0.961,-0.082185746352413,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,3682,3682,730,98,True,728,98,0.34615384615384615,0.29591836734693877,True,8
2005,2005-08-27,94,Hicktown,Jason Aldean,"country, acoustic country",Country,0.9949,-0.049053724053724,positive,neutral,False,Country,rule_based,,True,False,False,False,2004,1879,381,58,True,381,58,0.34120734908136485,0.4137931034482759,True,7
2005,2005-08-27,95,All These Things That I've Done,The Killers,alternative rock,Rock,0.9768,-0.0066666666666666,positive,neutral,False,Alternative,rule_based,,False,False,False,False,1888,1888,386,53,True,386,53,0.27202072538860106,0.4339622641509434,True,6
2005,2005-08-27,96,Georgia Rain,Trisha Yearwood,country,Country,0.886,0.15,positive,positive,True,Country,rule_based,,False,False,False,False,1432,1432,284,50,True,284,50,0.4788732394366197,0.26,True,5
2005,2005-08-27,97,I Can't Stop Loving You,Kem,"neo soul, quiet storm, smooth r&b",R&B,0.9893,0.2878787878787879,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,1817,1817,381,65,True,381,65,0.2677165354330709,0.18461538461538463,True,4
2005,2005-08-27,98,Sittin' Sidewayz,Paul Wall Featuring Big Pokey,"southern hip hop, crunk",Hip-Hop,-0.975,-0.0790178571428571,negative,negative,True,Hip-Hop,rule_based,,False,False,False,False,3615,3615,699,76,True,696,76,0.3936781609195402,0.3157894736842105,True,3
2005,2005-08-27,99,Gotta Make It,Trey Songz Featuring Twista,r&b,R&B,0.995,0.2543386243386243,positive,positive,True,R&B/Soul,rule_based,,False,False,False,False,3369,3149,670,68,True,670,68,0.2865671641791045,0.27941176470588236,True,2
2005,2005-08-27,100,I'm Sprung,T-Pain,Hip-Hop/Rap,Hip-Hop,-0.8252,-0.0738304093567251,negative,negative,True,Hip-Hop,rule_based,,True,False,False,False,2382,2267,512,92,True,512,92,0.22265625,0.48913043478260865,True,1
2025,2025-05-03,1,Luther,Kendrick Lamar & SZA,"hip hop, west coast hip hop",Hip-Hop,0.9697,0.2310763888888888,positive,positive,True,Hip-Hop,rule_based,,True,False,False,False,2101,2064,411,51,True,411,51,0.34793187347931875,0.3529411764705882,True,100
2025,2025-05-03,2,Die With A Smile,Lady Gaga & Bruno Mars,"art pop, pop",Pop,0.9725,0.0540343915343915,positive,positive,True,Pop,rule_based,,False,False,False,False,1403,1403,293,50,True,293,50,0.28668941979522183,0.56,True,99
2025,2025-05-03,3,Ordinary,Alex Warren,Pop,Pop,-0.6988,-0.1523148148148148,negative,negative,True,Pop,rule_based,,False,False,False,False,1829,1829,352,44,True,350,44,0.32571428571428573,0.2954545454545454,True,98
2025,2025-05-03,4,Nokia,Drake,"rap, hip hop",Hip-Hop,0.9962,0.0538372267145852,positive,positive,True,Hip-Hop,rule_based,,False,False,False,False,3926,3926,751,97,True,748,97,0.23128342245989306,0.4742268041237113,True,97
2025,2025-05-03,5,A Bar Song (Tipsy),Shaboozey,Country,Country,0.8268,0.0985119047619047,positive,positive,True,Country,rule_based,,False,False,False,False,2132,2132,416,45,True,411,45,0.3284671532846715,0.3111111111111111,True,96
2025,2025-05-03,6,Pink Pony Club,Chappell Roan,Pop,Pop,0.9938,0.0104247104247104,positive,neutral,False,Pop,rule_based,,False,False,False,False,2009,1828,359,42,True,359,42,0.29526462395543174,0.45238095238095233,True,95
2025,2025-05-03,7,I'm The Problem,Morgan Wallen,country,Country,-0.9731,-0.2155982905982906,negative,negative,True,Country,rule_based,,False,False,False,False,1526,1526,309,42,True,307,42,0.34201954397394135,0.38095238095238093,True,94
2025,2025-05-03,8,I Ain't Coming Back,Morgan Wallen & Post Malone,country,Country,-0.9946,-0.1111111111111111,negative,negative,True,Country,rule_based,,False,False,False,False,1489,1489,310,36,True,305,36,0.3377049180327869,0.19444444444444442,True,93
2025,2025-05-03,9,Lose Control,Teddy Swims,Pop,Pop,0.9063,0.0417388167388167,positive,neutral,False,Pop,rule_based,,False,False,False,False,1365,1364,281,39,True,281,39,0.4199288256227758,0.28205128205128205,True,92
2025,2025-05-03,10,Beautiful Things,Benson Boone,Pop,Pop,0.9883,0.3266666666666666,positive,positive,True,Pop,rule_based,,False,False,False,False,1190,1190,249,38,True,247,38,0.4291497975708502,0.26315789473684215,True,91
2025,2025-05-03,11,All The Way,BigXthaPlug Featuring Bailey Zimmerman,southern hip hop,Hip-Hop,-0.4536,0.0139225181598062,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2889,2889,593,60,True,593,60,0.33389544688026984,0.30000000000000004,True,90
2025,2025-05-03,12,Anxiety,Doechii,Hip-Hop/Rap,Hip-Hop,-0.9241,0.0138047138047138,negative,neutral,False,Hip-Hop,rule_based,,False,False,False,False,2681,2681,524,66,True,524,66,0.24618320610687022,0.06060606060606055,True,89
2025,2025-05-03,13,Birds Of A Feather,Billie Eilish,Alternative,Alternative,-0.9949,0.1934782608695651,negative,positive,False,Alternative,rule_based,,False,False,False,False,1434,1434,298,39,True,298,39,0.37919463087248323,0.1282051282051282,True,88
2025,2025-05-03,14,Just In Case,Morgan Wallen,country,Country,-0.7827,0.212938596491228,negative,positive,False,Country,rule_based,,False,False,False,False,1792,1792,386,45,True,386,45,0.30569948186528495,0.4,True,87
2025,2025-05-03,15,I Had Some Help,Post Malone Featuring Morgan Wallen,Hip-Hop/Rap,Hip-Hop,0.9934,-0.0720588235294117,positive,negative,False,Country,manual_override,Artist-level hip-hop tag does not describe this collaboration.,False,False,False,False,1521,1521,304,41,True,304,41,0.3848684210526316,0.3902439024390244,True,86
2025,2025-05-03,16,APT.,ROSE & Bruno Mars,Contemporary Romance,Pop,0.9916,-0.1699999999999999,positive,negative,False,Pop,manual_override,Source returned a non-musical Contemporary Romance label.,True,False,False,False,1743,1700,369,77,True,300,77,0.27,0.6493506493506493,True,85
2025,2025-05-03,17,Love Somebody,Morgan Wallen,country,Country,0.9983,0.2493145743145743,positive,positive,True,Country,rule_based,,False,False,False,False,1326,1325,263,43,True,261,43,0.41379310344827586,0.34883720930232553,True,84
2025,2025-05-03,18,Mutt,Leon Thomas,R&B/Soul,R&B,-0.9399,-0.2024747474747474,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,1442,1442,302,32,True,302,32,0.30132450331125826,0.25,True,83
2025,2025-05-03,19,Espresso,Sabrina Carpenter,Pop,Pop,0.9935,0.0109623015873015,positive,neutral,False,Pop,rule_based,,False,False,False,False,2007,2007,409,56,True,409,56,0.2591687041564792,0.4464285714285714,True,82
2025,2025-05-03,20,That's So True,Gracie Abrams,Pop,Pop,0.9638,-0.0426419366074538,positive,neutral,False,Pop,rule_based,,False,False,False,False,1667,1667,332,41,True,332,41,0.4126506024096386,0.1707317073170732,True,81
2025,2025-05-03,21,Not Like Us,Kendrick Lamar,"hip hop, west coast hip hop",Hip-Hop,0.9678,0.0249512670565302,positive,neutral,False,Hip-Hop,rule_based,,False,False,False,False,4582,4582,917,101,True,908,101,0.40969162995594716,0.1188118811881188,True,80
2025,2025-05-03,22,Messy,Lola Young,R&B/Soul,R&B,-0.9981,-0.18178955453149,negative,negative,True,R&B/Soul,rule_based,,False,False,False,False,2427,2426,511,59,True,510,59,0.3058823529411765,0.3728813559322034,True,79
2025,2025-05-03,23,TV Off,Kendrick Lamar Featuring Lefty Gunplay,"hip hop, west coast hip hop",Hip-Hop,-0.9988,-0.1112442358366271,negative,negative,True,Hip-Hop,rule_based,,False,False,False,False,3954,3953,769,88,True,766,88,0.34073107049608353,0.2954545454545454,True,78
2025,2025-05-03,24,30 For 30,SZA With Kendrick Lamar,"egyptian pop, arabic rap, egyptian hip hop",Hip-Hop,-0.9959,0.0040302579365079,negative,neutral,False,R&B/Soul,manual_override,Source returned an unrelated Egyptian-music profile.,True,False,False,False,4216,4156,830,104,True,828,104,0.30917874396135264,0.3942307692307693,True,77
2025,2025-05-03,25,Sports Car,Tate McRae,Pop,Pop,0.9915,0.0291501322751322,positive,neutral,False,Pop,rule_based,,True,False,False,False,1735,1719,371,66,True,369,66,0.2981029810298103,0.28787878787878785,True,76
2025,2025-05-03,26,Abracadabra,Lady Gaga,"art pop, pop",Pop,-0.5951,0.0549999999999999,negative,positive,False,Pop,rule_based,,True,False,False,False,1647,1604,297,50,True,295,50,0.3389830508474576,0.48,True,75
2025,2025-05-03,27,Squabble Up,Kendrick Lamar,"hip hop, west coast hip hop",Hip-Hop,-0.9927,0.0643951166678439,negative,positive,False,Hip-Hop,rule_based,,False,False,False,False,2568,2568,514,66,True,512,66,0.43359375,0.16666666666666663,True,74
2025,2025-05-03,28,Stargazing,Myles Smith,Singer/Songwriter,Other,-0.9618,0.1877551020408163,negative,positive,False,Folk,rule_based,,False,False,False,False,1102,1102,227,40,True,225,40,0.3333333333333333,0.475,True,73
2025,2025-05-03,29,No One Noticed,The Marias,bedroom pop,Pop,-0.9919,0.091543513957307,negative,positive,False,Pop,rule_based,,True,False,False,False,1591,1500,306,36,True,304,36,0.2532894736842105,0.19444444444444442,True,72
2025,2025-05-03,30,Bad Dreams,Teddy Swims,Pop,Pop,0.3202,-0.0838588588588588,positive,negative,False,Pop,rule_based,,False,False,False,False,1397,1397,289,46,True,289,46,0.29411764705882354,0.32608695652173914,True,71
2025,2025-05-03,31,I Never Lie,Zach Top,country,Country,0.8956,0.1263888888888888,positive,positive,True,Country,rule_based,,False,False,False,False,1078,1078,232,36,True,232,36,0.3879310344827586,0.33333333333333337,True,70
2025,2025-05-03,32,Timeless,The Weeknd & Playboi Carti,R&B/Soul,R&B,0.9923,0.0187830687830687,positive,neutral,False,R&B/Soul,rule_based,,False,False,False,False,2790,2790,564,65,True,560,65,0.39285714285714285,0.01538461538461533,True,69
2025,2025-05-03,33,Taste,Sabrina Carpenter,Pop,Pop,0.9589,0.0653769841269841,positive,positive,True,Pop,rule_based,,False,False,False,False,1486,1486,305,38,True,304,38,0.3815789473684211,0.23684210526315785,True,68
2025,2025-05-03,34,Sorry I'm Here For Someone Else,Benson Boone,Pop,Pop,0.9979,0.0629807692307692,positive,positive,True,Pop,rule_based,,False,False,False,False,1618,1618,327,44,True,327,44,0.3853211009174312,0.25,True,67
